note_id,episode_id,dominant_topic,topic_label,topic_strength,long_stay_3yr
545,84,3,Visitation & Contact,0.8857141991067201,False
546,84,1,Assessment & Services,0.8399999105824043,False
547,84,1,Assessment & Services,0.7999998810899477,False
548,85,2,Court & Legal,0.79952265658323,False
549,85,1,Assessment & Services,0.7999998810899477,False
550,85,3,Visitation & Contact,0.7999998444611065,False
551,85,3,Visitation & Contact,0.8857141991067201,False
552,85,1,Assessment & Services,0.8399999105824043,False
553,85,1,Assessment & Services,0.7999998810899477,False
554,85,1,Assessment & Services,0.7999998810899477,False
555,85,3,Visitation & Contact,0.7999998444611065,False
556,86,5,Safety & Wellbeing,0.7999999200044108,False
557,86,5,Safety & Wellbeing,0.7999999200044108,False
558,86,3,Visitation & Contact,0.7999998444611065,False
559,86,2,Court & Legal,0.79952265658323,False
560,86,4,Placement & Stability,0.7994821080875453,False
561,86,2,Court & Legal,0.7999999001857484,False
562,86,3,Visitation & Contact,0.8857141991067201,False
563,87,5,Safety & Wellbeing,0.7999999202447795,False
564,87,5,Safety & Wellbeing,0.7999999202447795,False
565,87,2,Court & Legal,0.7999999001857484,False
566,87,2,Court & Legal,0.7999999001857484,False
567,87,4,Placement & Stability,0.7999999208885954,False
568,88,3,Visitation & Contact,0.8857141991067201,False
569,88,2,Court & Legal,0.79952265658323,False
570,88,3,Visitation & Contact,0.7999998444611065,False
571,88,1,Assessment & Services,0.7999998810899477,False
572,89,4,Placement & Stability,0.7999999208885954,False
573,89,5,Safety & Wellbeing,0.7999999202447795,False
574,89,4,Placement & Stability,0.7994821080875453,False
575,89,2,Court & Legal,0.79952265658323,False
576,89,4,Placement & Stability,0.7994821080875453,False
577,90,5,Safety & Wellbeing,0.7999999200044108,False
578,90,5,Safety & Wellbeing,0.7999999200044108,False
579,90,3,Visitation & Contact,0.8857141991067201,False
580,90,5,Safety & Wellbeing,0.7999999202447795,False
581,90,4,Placement & Stability,0.7999999208885954,False
582,90,3,Visitation & Contact,0.7999998444611065,False
583,90,2,Court & Legal,0.7999999001857484,False
584,91,1,Assessment & Services,0.8399999105824043,False
585,91,1,Assessment & Services,0.7999998810899477,False
586,91,4,Placement & Stability,0.7994821080875453,False
587,91,2,Court & Legal,0.7999999001857484,False
588,91,3,Visitation & Contact,0.8857141991067201,False
589,92,2,Court & Legal,0.7999999001857484,False
590,92,5,Safety & Wellbeing,0.7999999200044108,False
591,92,1,Assessment & Services,0.8399999105824043,False
964,149,5,Safety & Wellbeing,0.7999999202447795,False
592,93,3,Visitation & Contact,0.8857141991067201,False
593,93,2,Court & Legal,0.79952265658323,False
594,93,5,Safety & Wellbeing,0.7999999200044108,False
595,93,2,Court & Legal,0.79952265658323,False
596,93,3,Visitation & Contact,0.7999998444611065,False
597,93,2,Court & Legal,0.79952265658323,False
598,93,2,Court & Legal,0.79952265658323,False
599,93,4,Placement & Stability,0.7994821080875453,False
600,94,5,Safety & Wellbeing,0.7999999200044108,False
601,94,3,Visitation & Contact,0.8857141991067201,False
602,94,5,Safety & Wellbeing,0.7999999202447795,False
603,94,2,Court & Legal,0.79952265658323,False
604,94,3,Visitation & Contact,0.8857141991067201,False
605,94,2,Court & Legal,0.79952265658323,False
606,94,5,Safety & Wellbeing,0.7999999200044108,False
607,95,3,Visitation & Contact,0.8857141991067201,False
608,95,3,Visitation & Contact,0.8857141991067201,False
609,95,2,Court & Legal,0.79952265658323,False
610,95,4,Placement & Stability,0.7999999208885954,False
611,95,4,Placement & Stability,0.7999999208885954,False
612,95,5,Safety & Wellbeing,0.7999999200044108,False
613,95,5,Safety & Wellbeing,0.7999999202447795,False
614,96,2,Court & Legal,0.79952265658323,False
615,96,5,Safety & Wellbeing,0.7999999200044108,False
616,96,4,Placement & Stability,0.7999999208885954,False
617,96,4,Placement & Stability,0.7999999208885954,False
618,96,3,Visitation & Contact,0.7999998444611065,False
619,96,1,Assessment & Services,0.7999998810899477,False
620,96,4,Placement & Stability,0.7999999208885954,False
621,96,4,Placement & Stability,0.7999999208885954,False
622,97,3,Visitation & Contact,0.8857141991067201,True
623,97,5,Safety & Wellbeing,0.7999999202447795,True
624,97,4,Placement & Stability,0.7994821080875453,True
625,97,4,Placement & Stability,0.7999999208885954,True
626,98,5,Safety & Wellbeing,0.7999999202447795,False
627,98,2,Court & Legal,0.7999999001857484,False
628,98,1,Assessment & Services,0.7999998810899477,False
629,98,2,Court & Legal,0.7999999001857484,False
630,98,4,Placement & Stability,0.7999999208885954,False
631,98,2,Court & Legal,0.79952265658323,False
632,98,3,Visitation & Contact,0.7999998444611065,False
633,98,1,Assessment & Services,0.7999998810899477,False
634,98,4,Placement & Stability,0.7999999208885954,False
635,99,3,Visitation & Contact,0.7999998444611065,False
636,99,4,Placement & Stability,0.7994821080875453,False
637,99,1,Assessment & Services,0.8399999105824043,False
638,99,2,Court & Legal,0.79952265658323,False
639,100,5,Safety & Wellbeing,0.7999999200044108,False
640,100,5,Safety & Wellbeing,0.7999999202447795,False
641,100,1,Assessment & Services,0.8399999105824043,False
642,100,3,Visitation & Contact,0.7999998444611065,False
643,100,1,Assessment & Services,0.8399999105824043,False
644,100,4,Placement & Stability,0.7994821080875453,False
645,101,4,Placement & Stability,0.7999999208885954,False
646,101,1,Assessment & Services,0.7999998810899477,False
647,101,3,Visitation & Contact,0.8857141991067201,False
648,101,1,Assessment & Services,0.7999998810899477,False
649,102,5,Safety & Wellbeing,0.7999999200044108,False
650,102,2,Court & Legal,0.79952265658323,False
651,102,2,Court & Legal,0.79952265658323,False
652,102,2,Court & Legal,0.7999999001857484,False
653,102,1,Assessment & Services,0.8399999105824043,False
654,102,3,Visitation & Contact,0.7999998444611065,False
655,102,2,Court & Legal,0.79952265658323,False
656,102,5,Safety & Wellbeing,0.7999999202447795,False
657,103,1,Assessment & Services,0.7999998810899477,False
658,103,4,Placement & Stability,0.7994821080875453,False
659,103,4,Placement & Stability,0.7994821080875453,False
660,103,4,Placement & Stability,0.7999999208885954,False
661,103,4,Placement & Stability,0.7994821080875453,False
662,103,5,Safety & Wellbeing,0.7999999202447795,False
663,103,4,Placement & Stability,0.7994821080875453,False
664,104,1,Assessment & Services,0.8399999105824043,True
665,104,1,Assessment & Services,0.8399999105824043,True
1920,299,2,Court & Legal,0.7999999001857484,False
666,104,3,Visitation & Contact,0.8857141991067201,True
667,104,3,Visitation & Contact,0.7999998444611065,True
668,105,1,Assessment & Services,0.7999998810899477,False
669,105,4,Placement & Stability,0.7994821080875453,False
670,105,2,Court & Legal,0.7999999001857484,False
671,105,4,Placement & Stability,0.7999999208885954,False
672,106,3,Visitation & Contact,0.7999998444611065,True
673,106,4,Placement & Stability,0.7994821080875453,True
674,106,5,Safety & Wellbeing,0.7999999202447795,True
675,106,1,Assessment & Services,0.7999998810899477,True
676,107,3,Visitation & Contact,0.7999998444611065,False
677,107,5,Safety & Wellbeing,0.7999999200044108,False
678,107,1,Assessment & Services,0.7999998810899477,False
679,107,2,Court & Legal,0.7999999001857484,False
680,107,4,Placement & Stability,0.7999999208885954,False
681,107,2,Court & Legal,0.79952265658323,False
682,107,1,Assessment & Services,0.7999998810899477,False
683,107,2,Court & Legal,0.79952265658323,False
684,107,1,Assessment & Services,0.7999998810899477,False
685,108,4,Placement & Stability,0.7999999208885954,False
686,108,2,Court & Legal,0.7999999001857484,False
687,108,1,Assessment & Services,0.8399999105824043,False
688,108,2,Court & Legal,0.7999999001857484,False
689,109,2,Court & Legal,0.7999999001857484,False
690,109,3,Visitation & Contact,0.7999998444611065,False
691,109,4,Placement & Stability,0.7999999208885954,False
692,109,4,Placement & Stability,0.7999999208885954,False
693,109,2,Court & Legal,0.7999999001857484,False
694,110,2,Court & Legal,0.79952265658323,False
695,110,1,Assessment & Services,0.8399999105824043,False
696,110,2,Court & Legal,0.79952265658323,False
697,110,3,Visitation & Contact,0.7999998444611065,False
698,110,5,Safety & Wellbeing,0.7999999202447795,False
699,110,4,Placement & Stability,0.7999999208885954,False
700,110,3,Visitation & Contact,0.7999998444611065,False
701,110,5,Safety & Wellbeing,0.7999999202447795,False
702,110,5,Safety & Wellbeing,0.7999999202447795,False
703,111,3,Visitation & Contact,0.7999998444611065,False
704,111,3,Visitation & Contact,0.8857141991067201,False
705,111,5,Safety & Wellbeing,0.7999999200044108,False
706,111,3,Visitation & Contact,0.7999998444611065,False
707,111,1,Assessment & Services,0.8399999105824043,False
708,112,1,Assessment & Services,0.8399999105824043,False
709,112,3,Visitation & Contact,0.7999998444611065,False
710,112,2,Court & Legal,0.7999999001857484,False
711,112,1,Assessment & Services,0.8399999105824043,False
712,113,4,Placement & Stability,0.7999999208885954,False
713,113,3,Visitation & Contact,0.8857141991067201,False
714,113,3,Visitation & Contact,0.8857141991067201,False
715,113,4,Placement & Stability,0.7999999208885954,False
716,114,3,Visitation & Contact,0.7999998444611065,False
717,114,5,Safety & Wellbeing,0.7999999202447795,False
718,114,5,Safety & Wellbeing,0.7999999202447795,False
719,114,2,Court & Legal,0.7999999001857484,False
720,114,3,Visitation & Contact,0.8857141991067201,False
721,114,3,Visitation & Contact,0.8857141991067201,False
722,114,3,Visitation & Contact,0.8857141991067201,False
723,115,2,Court & Legal,0.7999999001857484,False
724,115,2,Court & Legal,0.7999999001857484,False
725,115,2,Court & Legal,0.79952265658323,False
726,115,4,Placement & Stability,0.7994821080875453,False
727,116,1,Assessment & Services,0.8399999105824043,True
728,116,4,Placement & Stability,0.7999999208885954,True
729,116,4,Placement & Stability,0.7999999208885954,True
730,116,1,Assessment & Services,0.8399999105824043,True
731,116,2,Court & Legal,0.7999999001857484,True
732,116,1,Assessment & Services,0.7999998810899477,True
733,116,3,Visitation & Contact,0.8857141991067201,True
734,117,1,Assessment & Services,0.8399999105824043,False
735,117,3,Visitation & Contact,0.8857141991067201,False
736,117,5,Safety & Wellbeing,0.7999999202447795,False
737,117,3,Visitation & Contact,0.8857141991067201,False
738,117,5,Safety & Wellbeing,0.7999999200044108,False
739,117,5,Safety & Wellbeing,0.7999999202447795,False
740,117,1,Assessment & Services,0.8399999105824043,False
741,117,1,Assessment & Services,0.7999998810899477,False
742,117,1,Assessment & Services,0.7999998810899477,False
743,117,5,Safety & Wellbeing,0.7999999200044108,False
744,118,2,Court & Legal,0.7999999001857484,False
745,118,1,Assessment & Services,0.7999998810899477,False
746,118,3,Visitation & Contact,0.8857141991067201,False
747,118,4,Placement & Stability,0.7994821080875453,False
748,118,3,Visitation & Contact,0.7999998444611065,False
749,118,2,Court & Legal,0.7999999001857484,False
750,118,2,Court & Legal,0.7999999001857484,False
751,119,4,Placement & Stability,0.7999999208885954,False
752,119,3,Visitation & Contact,0.8857141991067201,False
753,119,2,Court & Legal,0.7999999001857484,False
754,119,4,Placement & Stability,0.7999999208885954,False
755,120,1,Assessment & Services,0.7999998810899477,False
756,120,2,Court & Legal,0.79952265658323,False
757,120,2,Court & Legal,0.7999999001857484,False
758,120,4,Placement & Stability,0.7999999208885954,False
759,120,2,Court & Legal,0.7999999001857484,False
760,120,1,Assessment & Services,0.7999998810899477,False
761,121,2,Court & Legal,0.79952265658323,True
762,121,5,Safety & Wellbeing,0.7999999202447795,True
763,121,5,Safety & Wellbeing,0.7999999200044108,True
764,121,3,Visitation & Contact,0.7999998444611065,True
765,121,3,Visitation & Contact,0.8857141991067201,True
766,121,1,Assessment & Services,0.8399999105824043,True
767,121,5,Safety & Wellbeing,0.7999999202447795,True
768,121,2,Court & Legal,0.79952265658323,True
769,121,4,Placement & Stability,0.7999999208885954,True
770,121,3,Visitation & Contact,0.7999998444611065,True
771,122,2,Court & Legal,0.7999999001857484,False
772,122,3,Visitation & Contact,0.8857141991067201,False
773,122,3,Visitation & Contact,0.8857141991067201,False
774,122,5,Safety & Wellbeing,0.7999999200044108,False
775,122,1,Assessment & Services,0.8399999105824043,False
776,122,5,Safety & Wellbeing,0.7999999200044108,False
777,122,2,Court & Legal,0.7999999001857484,False
778,122,2,Court & Legal,0.79952265658323,False
779,122,2,Court & Legal,0.7999999001857484,False
780,123,2,Court & Legal,0.7999999001857484,False
781,123,4,Placement & Stability,0.7994821080875453,False
782,123,4,Placement & Stability,0.7999999208885954,False
783,123,4,Placement & Stability,0.7999999208885954,False
784,123,2,Court & Legal,0.79952265658323,False
785,124,4,Placement & Stability,0.7999999208885954,False
786,124,3,Visitation & Contact,0.8857141991067201,False
787,124,5,Safety & Wellbeing,0.7999999202447795,False
788,124,5,Safety & Wellbeing,0.7999999202447795,False
789,124,4,Placement & Stability,0.7994821080875453,False
790,124,1,Assessment & Services,0.7999998810899477,False
791,124,2,Court & Legal,0.7999999001857484,False
792,124,4,Placement & Stability,0.7999999208885954,False
793,125,1,Assessment & Services,0.8399999105824043,False
794,125,3,Visitation & Contact,0.8857141991067201,False
795,125,5,Safety & Wellbeing,0.7999999200044108,False
796,125,4,Placement & Stability,0.7999999208885954,False
797,126,2,Court & Legal,0.7999999001857484,False
798,126,2,Court & Legal,0.7999999001857484,False
799,126,1,Assessment & Services,0.8399999105824043,False
800,126,3,Visitation & Contact,0.7999998444611065,False
801,126,4,Placement & Stability,0.7994821080875453,False
802,126,1,Assessment & Services,0.8399999105824043,False
803,127,1,Assessment & Services,0.7999998810899477,False
804,127,3,Visitation & Contact,0.7999998444611065,False
805,127,1,Assessment & Services,0.7999998810899477,False
806,127,1,Assessment & Services,0.7999998810899477,False
807,127,2,Court & Legal,0.7999999001857484,False
808,127,1,Assessment & Services,0.8399999105824043,False
809,127,2,Court & Legal,0.79952265658323,False
810,128,2,Court & Legal,0.79952265658323,False
811,128,4,Placement & Stability,0.7994821080875453,False
812,128,5,Safety & Wellbeing,0.7999999200044108,False
813,128,5,Safety & Wellbeing,0.7999999202447795,False
814,128,1,Assessment & Services,0.8399999105824043,False
815,128,2,Court & Legal,0.7999999001857484,False
816,128,2,Court & Legal,0.79952265658323,False
817,128,4,Placement & Stability,0.7999999208885954,False
818,129,3,Visitation & Contact,0.7999998444611065,False
819,129,3,Visitation & Contact,0.7999998444611065,False
820,129,2,Court & Legal,0.79952265658323,False
821,129,5,Safety & Wellbeing,0.7999999202447795,False
822,129,4,Placement & Stability,0.7994821080875453,False
823,129,1,Assessment & Services,0.8399999105824043,False
824,130,4,Placement & Stability,0.7994821080875453,False
825,130,4,Placement & Stability,0.7999999208885954,False
826,130,5,Safety & Wellbeing,0.7999999200044108,False
827,130,4,Placement & Stability,0.7999999208885954,False
828,130,3,Visitation & Contact,0.8857141991067201,False
829,130,1,Assessment & Services,0.8399999105824043,False
830,130,1,Assessment & Services,0.7999998810899477,False
831,130,3,Visitation & Contact,0.7999998444611065,False
832,130,1,Assessment & Services,0.7999998810899477,False
833,130,1,Assessment & Services,0.7999998810899477,False
834,131,3,Visitation & Contact,0.7999998444611065,False
835,131,4,Placement & Stability,0.7999999208885954,False
836,131,3,Visitation & Contact,0.8857141991067201,False
837,131,2,Court & Legal,0.79952265658323,False
838,131,5,Safety & Wellbeing,0.7999999200044108,False
839,131,2,Court & Legal,0.79952265658323,False
840,131,5,Safety & Wellbeing,0.7999999200044108,False
841,132,3,Visitation & Contact,0.8857141991067201,True
842,132,2,Court & Legal,0.79952265658323,True
843,132,5,Safety & Wellbeing,0.7999999200044108,True
844,132,3,Visitation & Contact,0.7999998444611065,True
845,132,4,Placement & Stability,0.7999999208885954,True
846,133,4,Placement & Stability,0.7994821080875453,False
847,133,3,Visitation & Contact,0.7999998444611065,False
848,133,5,Safety & Wellbeing,0.7999999200044108,False
849,133,2,Court & Legal,0.7999999001857484,False
850,133,2,Court & Legal,0.7999999001857484,False
851,133,1,Assessment & Services,0.8399999105824043,False
852,133,5,Safety & Wellbeing,0.7999999202447795,False
853,133,1,Assessment & Services,0.8399999105824043,False
854,133,4,Placement & Stability,0.7999999208885954,False
855,134,4,Placement & Stability,0.7994821080875453,False
856,134,1,Assessment & Services,0.7999998810899477,False
857,134,2,Court & Legal,0.7999999001857484,False
858,134,1,Assessment & Services,0.7999998810899477,False
859,134,5,Safety & Wellbeing,0.7999999200044108,False
860,134,2,Court & Legal,0.79952265658323,False
861,134,2,Court & Legal,0.7999999001857484,False
862,135,2,Court & Legal,0.7999999001857484,False
863,135,2,Court & Legal,0.7999999001857484,False
864,135,1,Assessment & Services,0.8399999105824043,False
865,135,3,Visitation & Contact,0.8857141991067201,False
866,135,2,Court & Legal,0.79952265658323,False
867,135,4,Placement & Stability,0.7994821080875453,False
868,135,2,Court & Legal,0.7999999001857484,False
869,135,2,Court & Legal,0.7999999001857484,False
870,135,5,Safety & Wellbeing,0.7999999202447795,False
871,135,3,Visitation & Contact,0.7999998444611065,False
872,136,5,Safety & Wellbeing,0.7999999200044108,False
873,136,4,Placement & Stability,0.7999999208885954,False
874,136,3,Visitation & Contact,0.7999998444611065,False
875,136,3,Visitation & Contact,0.8857141991067201,False
876,137,1,Assessment & Services,0.8399999105824043,False
877,137,2,Court & Legal,0.7999999001857484,False
878,137,1,Assessment & Services,0.8399999105824043,False
879,137,1,Assessment & Services,0.8399999105824043,False
880,137,5,Safety & Wellbeing,0.7999999200044108,False
881,137,5,Safety & Wellbeing,0.7999999202447795,False
882,137,3,Visitation & Contact,0.7999998444611065,False
883,137,2,Court & Legal,0.7999999001857484,False
884,137,1,Assessment & Services,0.7999998810899477,False
885,138,5,Safety & Wellbeing,0.7999999200044108,False
886,138,4,Placement & Stability,0.7999999208885954,False
887,138,4,Placement & Stability,0.7999999208885954,False
888,138,4,Placement & Stability,0.7999999208885954,False
889,138,5,Safety & Wellbeing,0.7999999200044108,False
890,138,3,Visitation & Contact,0.7999998444611065,False
891,138,5,Safety & Wellbeing,0.7999999200044108,False
892,138,2,Court & Legal,0.7999999001857484,False
893,138,5,Safety & Wellbeing,0.7999999200044108,False
894,139,2,Court & Legal,0.79952265658323,True
895,139,4,Placement & Stability,0.7994821080875453,True
896,139,5,Safety & Wellbeing,0.7999999202447795,True
897,139,5,Safety & Wellbeing,0.7999999202447795,True
898,139,5,Safety & Wellbeing,0.7999999200044108,True
899,139,4,Placement & Stability,0.7999999208885954,True
900,139,4,Placement & Stability,0.7994821080875453,True
901,139,1,Assessment & Services,0.8399999105824043,True
902,140,4,Placement & Stability,0.7999999208885954,False
903,140,2,Court & Legal,0.7999999001857484,False
904,140,3,Visitation & Contact,0.7999998444611065,False
905,140,2,Court & Legal,0.7999999001857484,False
906,140,5,Safety & Wellbeing,0.7999999200044108,False
907,141,1,Assessment & Services,0.8399999105824043,False
908,141,2,Court & Legal,0.7999999001857484,False
909,141,3,Visitation & Contact,0.7999998444611065,False
910,141,3,Visitation & Contact,0.8857141991067201,False
911,141,3,Visitation & Contact,0.7999998444611065,False
912,141,5,Safety & Wellbeing,0.7999999200044108,False
913,141,5,Safety & Wellbeing,0.7999999202447795,False
914,141,2,Court & Legal,0.79952265658323,False
915,141,4,Placement & Stability,0.7994821080875453,False
916,142,2,Court & Legal,0.7999999001857484,False
917,142,4,Placement & Stability,0.7999999208885954,False
918,142,2,Court & Legal,0.79952265658323,False
919,142,5,Safety & Wellbeing,0.7999999202447795,False
920,142,5,Safety & Wellbeing,0.7999999200044108,False
921,142,4,Placement & Stability,0.7999999208885954,False
922,142,3,Visitation & Contact,0.8857141991067201,False
923,142,4,Placement & Stability,0.7994821080875453,False
924,142,4,Placement & Stability,0.7994821080875453,False
925,142,4,Placement & Stability,0.7994821080875453,False
926,143,5,Safety & Wellbeing,0.7999999200044108,False
927,143,5,Safety & Wellbeing,0.7999999200044108,False
928,143,2,Court & Legal,0.79952265658323,False
929,143,2,Court & Legal,0.79952265658323,False
930,143,1,Assessment & Services,0.7999998810899477,False
931,143,2,Court & Legal,0.79952265658323,False
932,143,2,Court & Legal,0.7999999001857484,False
933,143,2,Court & Legal,0.7999999001857484,False
934,143,2,Court & Legal,0.79952265658323,False
935,143,4,Placement & Stability,0.7999999208885954,False
936,144,3,Visitation & Contact,0.7999998444611065,False
937,144,3,Visitation & Contact,0.8857141991067201,False
938,144,3,Visitation & Contact,0.7999998444611065,False
939,144,5,Safety & Wellbeing,0.7999999200044108,False
940,145,2,Court & Legal,0.79952265658323,False
941,145,2,Court & Legal,0.7999999001857484,False
942,145,3,Visitation & Contact,0.7999998444611065,False
943,145,5,Safety & Wellbeing,0.7999999200044108,False
944,145,1,Assessment & Services,0.7999998810899477,False
945,145,2,Court & Legal,0.79952265658323,False
946,146,1,Assessment & Services,0.7999998810899477,False
947,146,1,Assessment & Services,0.7999998810899477,False
948,146,3,Visitation & Contact,0.8857141991067201,False
949,146,5,Safety & Wellbeing,0.7999999200044108,False
950,146,1,Assessment & Services,0.8399999105824043,False
951,146,5,Safety & Wellbeing,0.7999999200044108,False
952,146,1,Assessment & Services,0.8399999105824043,False
953,146,1,Assessment & Services,0.7999998810899477,False
954,146,1,Assessment & Services,0.7999998810899477,False
955,146,4,Placement & Stability,0.7999999208885954,False
956,147,5,Safety & Wellbeing,0.7999999202447795,False
957,147,1,Assessment & Services,0.7999998810899477,False
958,147,1,Assessment & Services,0.8399999105824043,False
959,147,2,Court & Legal,0.79952265658323,False
960,148,4,Placement & Stability,0.7999999208885954,True
961,148,1,Assessment & Services,0.7999998810899477,True
962,148,1,Assessment & Services,0.7999998810899477,True
965,149,2,Court & Legal,0.79952265658323,False
966,149,5,Safety & Wellbeing,0.7999999202447795,False
967,149,2,Court & Legal,0.7999999001857484,False
968,149,4,Placement & Stability,0.7994821080875453,False
969,149,1,Assessment & Services,0.8399999105824043,False
970,149,4,Placement & Stability,0.7994821080875453,False
971,149,2,Court & Legal,0.7999999001857484,False
972,149,4,Placement & Stability,0.7999999208885954,False
973,149,5,Safety & Wellbeing,0.7999999200044108,False
974,150,1,Assessment & Services,0.7999998810899477,True
975,150,2,Court & Legal,0.7999999001857484,True
976,150,5,Safety & Wellbeing,0.7999999202447795,True
977,150,5,Safety & Wellbeing,0.7999999200044108,True
978,150,3,Visitation & Contact,0.8857141991067201,True
979,150,3,Visitation & Contact,0.8857141991067201,True
980,150,2,Court & Legal,0.7999999001857484,True
981,150,3,Visitation & Contact,0.7999998444611065,True
982,150,1,Assessment & Services,0.8399999105824043,True
983,150,1,Assessment & Services,0.7999998810899477,True
984,151,5,Safety & Wellbeing,0.7999999202447795,True
985,151,2,Court & Legal,0.7999999001857484,True
986,151,3,Visitation & Contact,0.8857141991067201,True
987,151,5,Safety & Wellbeing,0.7999999200044108,True
988,151,3,Visitation & Contact,0.7999998444611065,True
989,152,5,Safety & Wellbeing,0.7999999200044108,False
990,152,4,Placement & Stability,0.7999999208885954,False
991,152,1,Assessment & Services,0.7999998810899477,False
992,153,4,Placement & Stability,0.7999999208885954,False
993,153,1,Assessment & Services,0.8399999105824043,False
994,153,2,Court & Legal,0.79952265658323,False
995,154,1,Assessment & Services,0.7999998810899477,False
996,154,2,Court & Legal,0.7999999001857484,False
997,154,2,Court & Legal,0.7999999001857484,False
998,154,4,Placement & Stability,0.7999999208885954,False
999,154,5,Safety & Wellbeing,0.7999999200044108,False
1000,154,1,Assessment & Services,0.8399999105824043,False
1001,154,1,Assessment & Services,0.8399999105824043,False
1002,154,2,Court & Legal,0.79952265658323,False
1003,154,3,Visitation & Contact,0.7999998444611065,False
1004,155,1,Assessment & Services,0.7999998810899477,False
1005,155,3,Visitation & Contact,0.7999998444611065,False
1006,155,2,Court & Legal,0.79952265658323,False
1007,155,2,Court & Legal,0.79952265658323,False
1008,155,1,Assessment & Services,0.8399999105824043,False
1009,155,5,Safety & Wellbeing,0.7999999202447795,False
1010,155,3,Visitation & Contact,0.8857141991067201,False
1011,155,1,Assessment & Services,0.8399999105824043,False
1012,156,5,Safety & Wellbeing,0.7999999202447795,False
1013,156,3,Visitation & Contact,0.8857141991067201,False
1014,156,3,Visitation & Contact,0.8857141991067201,False
1015,156,3,Visitation & Contact,0.7999998444611065,False
1016,156,1,Assessment & Services,0.7999998810899477,False
1017,157,1,Assessment & Services,0.7999998810899477,False
1018,157,1,Assessment & Services,0.7999998810899477,False
1019,157,2,Court & Legal,0.7999999001857484,False
1020,157,5,Safety & Wellbeing,0.7999999202447795,False
1021,157,1,Assessment & Services,0.8399999105824043,False
1022,158,3,Visitation & Contact,0.7999998444611065,False
1023,158,2,Court & Legal,0.7999999001857484,False
1024,158,1,Assessment & Services,0.8399999105824043,False
1025,159,4,Placement & Stability,0.7999999208885954,True
1026,159,5,Safety & Wellbeing,0.7999999202447795,True
1027,159,3,Visitation & Contact,0.7999998444611065,True
1028,159,4,Placement & Stability,0.7994821080875453,True
1029,160,1,Assessment & Services,0.7999998810899477,False
1030,160,1,Assessment & Services,0.8399999105824043,False
1031,160,5,Safety & Wellbeing,0.7999999200044108,False
1032,161,3,Visitation & Contact,0.8857141991067201,False
1033,161,5,Safety & Wellbeing,0.7999999200044108,False
1034,161,5,Safety & Wellbeing,0.7999999200044108,False
1035,161,4,Placement & Stability,0.7999999208885954,False
1036,161,2,Court & Legal,0.79952265658323,False
1037,162,1,Assessment & Services,0.7999998810899477,True
1038,162,5,Safety & Wellbeing,0.7999999200044108,True
1039,162,3,Visitation & Contact,0.8857141991067201,True
1040,162,4,Placement & Stability,0.7994821080875453,True
1041,162,2,Court & Legal,0.79952265658323,True
1042,162,4,Placement & Stability,0.7999999208885954,True
1043,162,4,Placement & Stability,0.7994821080875453,True
1044,162,1,Assessment & Services,0.8399999105824043,True
1045,162,2,Court & Legal,0.7999999001857484,True
1046,163,5,Safety & Wellbeing,0.7999999200044108,False
1047,163,2,Court & Legal,0.79952265658323,False
1048,163,5,Safety & Wellbeing,0.7999999200044108,False
1049,164,5,Safety & Wellbeing,0.7999999202447795,False
1050,164,1,Assessment & Services,0.8399999105824043,False
1051,164,5,Safety & Wellbeing,0.7999999202447795,False
1052,164,3,Visitation & Contact,0.7999998444611065,False
1053,164,4,Placement & Stability,0.7994821080875453,False
1054,164,1,Assessment & Services,0.8399999105824043,False
1055,164,1,Assessment & Services,0.7999998810899477,False
1056,164,3,Visitation & Contact,0.8857141991067201,False
1057,164,4,Placement & Stability,0.7999999208885954,False
1058,164,4,Placement & Stability,0.7994821080875453,False
1059,165,5,Safety & Wellbeing,0.7999999202447795,False
1060,165,2,Court & Legal,0.79952265658323,False
1061,165,1,Assessment & Services,0.7999998810899477,False
1062,165,1,Assessment & Services,0.7999998810899477,False
1063,165,5,Safety & Wellbeing,0.7999999202447795,False
1064,166,4,Placement & Stability,0.7994821080875453,False
1065,166,5,Safety & Wellbeing,0.7999999200044108,False
1066,166,5,Safety & Wellbeing,0.7999999202447795,False
1067,166,3,Visitation & Contact,0.7999998444611065,False
1068,166,5,Safety & Wellbeing,0.7999999200044108,False
1069,166,4,Placement & Stability,0.7994821080875453,False
1070,166,2,Court & Legal,0.7999999001857484,False
1071,166,3,Visitation & Contact,0.8857141991067201,False
1072,166,3,Visitation & Contact,0.7999998444611065,False
1073,166,4,Placement & Stability,0.7999999208885954,False
1074,167,1,Assessment & Services,0.7999998810899477,False
1075,167,2,Court & Legal,0.79952265658323,False
1076,167,5,Safety & Wellbeing,0.7999999202447795,False
1077,167,4,Placement & Stability,0.7994821080875453,False
1078,167,2,Court & Legal,0.7999999001857484,False
1079,167,5,Safety & Wellbeing,0.7999999202447795,False
1080,168,1,Assessment & Services,0.8399999105824043,False
1081,168,1,Assessment & Services,0.8399999105824043,False
1082,168,4,Placement & Stability,0.7994821080875453,False
1083,169,1,Assessment & Services,0.8399999105824043,False
1084,169,3,Visitation & Contact,0.8857141991067201,False
1085,169,1,Assessment & Services,0.8399999105824043,False
1086,169,4,Placement & Stability,0.7999999208885954,False
1087,170,3,Visitation & Contact,0.7999998444611065,False
1088,170,1,Assessment & Services,0.7999998810899477,False
1089,170,1,Assessment & Services,0.7999998810899477,False
